,start,end,device_id,xy,meter_number,meter_installation,srn_number,account_number,region,county,type_of_industry,metering_installation,programming_initial,programming_final,meter_terminal_initial,meter_terminal_final,test_block_initial,test_block_final,meter_body_seal_initial,meter_body_seal_final,smart_meter_enclosure_initial,smart_meter_enclosure_final,amr_initial,amr_final,other_seals,connection_configs,meter_voltage_at_site,ct_ratio_programmed,ct_ratio_at_meter,ct_ratio_installed,vt_ratio,ct_vt_done,ct_vt_match,mismatch_description,zera_test_done,error_trial_per,error_test_remarks,error_per,test_results_remarks,meter_pass_test,red_phase_amcorder,red_phase_meter,yellow_phase_amcoder,yellow_phase_meter,blue_phase_amcorder,blue_phase_meter,load_balancing,m_n_clamp_currents,time_actual,part_eight/time_meter,date_actual,date_meter,current_180_kwh,memory_180_kwh,image_180_kwh,current_280_kwh,memory_280_kwh,image_280_kwh,current_960_kva,memory_960_kva,current_150_kwh,memory_150_kwh,current_181_kwh,part_eight/memory_181_kwh,current_182_kwh,memory_182_kwh,instateneous_970_kva,instateneous_170_kva,red_phase_voltage,yellow_phase_voltage,blue_phase_voltage,red_phase_current,yellow_phase_current,blue_phase_current,power_factor,reading_remarks,solar_installation,solar_size,solar_installation_date,overall_remarks,declaration,instance_id,instance_name,submission_date,submitter_id,submitter_name
78,2025-08-08T11:49:01.449+03:00,2025-08-08T12:00:41.446+03:00,collect:nssdbXMgLJDhMuaj,"[36.7955082, -1.2982274, 1734.199951171875]",040016119174,Ramji devani,144093978.0,144093978,NAIROBI,NAIROBI WEST,SERVICE,GROUND_MOUNTED_ELEVATED,Hx2021,Hx2021,21708527,21708527,N/A,N/A,21424148/4125,21424148/4125,21708544,21770081,,,N/A,3P4W,1/1/,300/5,1754643331773.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,52.0,52.0,32.0,32.0,38.0,38.0,Balanced.,m_n_clamp_currents_yes,11:56:00.000+03:00,11:56:00.000+03:00,2025-08-08,2025-08-08,667181,662416,1754643452748.jpg,0,0,1754643474534.jpg,33.0,33.0,33.0,32.0,379471,376946,287710,285470,0.0,0.0,238.0,238.0,239.0,61.0,35.0,41.0,0.98,Okay ,solar_installation_no,,,Installation Okay ,declaration_yes,uuid:edb85c28-2e4f-492f-84c4-d002b1c35851,-1.2982274 36.7955082 1734.199951171875 3.5,2025-08-08T09:00:45.007Z,281,KPL19439-MALEL
79,2025-08-08T11:36:32.403+03:00,2025-08-08T11:57:15.039+03:00,collect:RL8tYUKjMINfjjtf,"[36.8105889, -1.2706886, 1682.9000244140625]",040016119693,Elite towers,,140934755,NAIROBI,NAIROBI NORTH,RESIDENTIAL_PREMISES,GROUND_MOUNTED_ACCESSIBLE,Metal plate ,Metal plate ,2102722,2102722,Nil,Nil,21425327/386,21425327/386,"21046347/337,
21917334/383",21875191/179/126/194,,,Nil,3P4W,1/1/,1500/5,1754642972577.jpg,1500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,106.0,106.0,84.0,84.0,85.0,85.0,Okay ,m_n_clamp_currents_yes,11:51:00.000+03:00,11:51:00.000+03:00,2025-08-08,2025-08-08,805217,797,1754643125328.jpg,0,0,1754643148413.jpg,87.0,101.0,82.0,92.0,479211,474571,326009,323138,87.0,82.0,237.0,237.0,238.0,99.0,75.0,76.0,0.94,Okay ,solar_installation_no,,,Okay ,declaration_yes,uuid:39c2ad7d-3eff-4966-ae1e-69774baba104,-1.2706886 36.8105889 1682.9000244140625 18.0,2025-08-08T08:57:16.127Z,304,KPL18500-ELIJAH NJUE
80,2025-08-08T11:13:29.108+03:00,2025-08-08T11:49:39.358+03:00,collect:av78KlH9C4BYXwLt,"[36.817339, -1.293981, 1646.3]",040018100187,Railway Golf Club,,1643053,NAIROBI,NAIROBI WEST,ENTERTAINMENT_JOINT,POLE_MOUNTED_ACCESSIBLE,21807342,21807342,21803021,21776799,Non,Non,21807312,21807312,21807345,21776743,,,21807396/377/316 C/T seals,3P4W,1/1/,300/5,1754642222884.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Non,zera_test_done_no,,,,,,39.0,39.0,53.0,53.0,27.0,27.0,Not nalanced,m_n_clamp_currents_yes,11:40:00.000+03:00,11:40:00.000+03:00,2025-08-08,2025-08-08,17600,15055,1754642607742.jpg,0,0,1754642666910.jpg,46.0,4.0,45.0,4.0,11403,9730,6198,5324,42.0,42.0,249.0,247.0,248.0,11.0,41.0,10.0,0.967,Ok,solar_installation_no,,,Non,declaration_yes,uuid:f07b1775-685f-49e0-83c2-3c02fff77d12,-1.293981 36.817339 1646.3 86.67900085449219,2025-08-08T08:49:41.775Z,240,KPL-2843-Migwi
81,2025-08-08T11:33:58.614+03:00,2025-08-08T11:48:23.257+03:00,collect:cNwlyxgRYWEbQciq,"[36.9746711, -1.4217127, 1525.9000244140625]",040016114805,THREE STAR HOMEX,12303678.0,135020881,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ELEVATED,2015,2015,21514355,21504097,20732408/20926150,20732408/20926150,2015,2015,21514319,21504013,,,NONE,3P4W,1/1/,300/5,1754642400460.png,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,35.0,35.0,33.0,34.0,33.0,33.0,Ok,m_n_clamp_currents_yes,11:41:00.000+03:00,11:41:00.000+03:00,2025-08-08,2025-08-08,1114555,1113586,1754642568711.png,0,0,1754642641311.png,41.0,130.0,40.0,128.0,733152,732303,381403,381282,12.0,10.0,228.0,228.0,229.0,130.0,133.0,129.0,0.99,Ok,solar_installation_no,,,None,declaration_yes,uuid:f6a65707-eea2-4afe-9b9e-da91eb9655f0,-1.4217127 36.9746711 1525.9000244140625 77.5999984741211,2025-08-08T08:48:37.300Z,296,KPL15753-MUGO
82,2025-08-08T11:28:40.511+03:00,2025-08-08T11:45:01.336+03:00,collect:g4DxhKlaEMmm7HuE,"[36.8113035, -1.2788267, 1679.6]",040016114535,UNIV NBI STUD WELF AUTH,50263.0,502633,NAIROBI,NAIROBI WEST,ACADEMIC_INSTITUTIONS,GROUND_MOUNTED_ACCESSIBLE,Metallic 2015,Maintain ,Kpl21740969,Maintain ,Kpl2174927,Maintain ,Metallic 2015,Maintain ,Kpl217803062,Kpl21803019,,,Kp20735922/937/952,3P4W,1/1/,200/5,1754641984031.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,Red phase in use with very low current.this is because the institution is closed,m_n_clamp_currents_yes,11:34:00.000+03:00,11:39:00.000+03:00,2025-08-08,2025-08-08,386428,386392,1754642151451.jpg,5,5,1754642278844.jpg,1.84,2.7,1.8,2.7,231170,231148,155258,155244,,,230.0,230.0,230.0,1.4,0.0,0.0,1.0,Very low current recorded.only red phase is in use.the students have closed,solar_installation_no,,,Very low current recorded .this is because institution is closed.,declaration_yes,uuid:cd4dba4d-b405-40e0-9544-5a009679d7c7,-1.2788267 36.8113035 1679.6 100.0,2025-08-08T08:45:03.122Z,237,KPL19742-Muguthi
83,2025-08-08T11:25:23.027+03:00,2025-08-08T11:37:00.801+03:00,collect:nssdbXMgLJDhMuaj,"[36.7982558, -1.2980923, 1728.5]",040016117816,Coptic Orthodox church ,10760452.0,107604528,NAIROBI,NAIROBI WEST,HOSPITAL,GROUND_MOUNTED_ELEVATED,Hx2016,Hx2016,21745570,21801056,21745574,21745574,Hx2016,Hx2016,21801013,21770025,,,N/A,3P4W,1/1/,500/5,1754641972749.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,53.0,53.0,76.0,76.0,71.0,71.0,Balanced ,m_n_clamp_currents_yes,11:34:00.000+03:00,11:34:00.000+03:00,2025-08-08,2025-08-08,561953,556975,1754642078865.jpg,0,0,1754642098276.jpg,49.0,58.0,43.0,53.0,316798,313938,245155,243037,0.0,0.0,235.0,235.0,234.0,53.0,68.0,69.0,0.88,Okay ,solar_installation_no,,,Installation okay ,declaration_yes,uuid:755881d5-cb26-4413-83d6-63832ae5f824,-1.2980923 36.7982558 1728.5 26.25,2025-08-08T08:37:03.927Z,281,KPL19439-MALEL
84,2025-08-08T11:15:03.058+03:00,2025-08-08T11:27:22.239+03:00,collect:g4DxhKlaEMmm7HuE,"[36.8108933, -1.2793386, 1679.6]",040016114656,UNIV OF NBI STUD WEL,50264.0,502641,NAIROBI,NAIROBI WEST,ACADEMIC_INSTITUTIONS,GROUND_MOUNTED_ACCESSIBLE,Metallic 2015,Maintain ,Kpl21740990,Maintain ,Kpl21740937,Maintain ,Metallic 2015,Maintain ,Kpl21803060,Kpl21803098,,,Kp20735985/35935/35964,3P4W,1/1/,200/5,1754641300229.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,12.0,11.9,0.0,0.0,0.0,0.0,Only 1 phase is in use since students have closed .,m_n_clamp_currents_yes,11:23:00.000+03:00,11:26:00.000+03:00,2025-08-08,2025-08-08,686419,686264,1754641452597.jpg,0,0,1754641473279.jpg,3.2,3.8,3.2,3.7,404013,403909,282405,282354,,,229.0,230.0,229.0,3.9,0.0,0.0,0.966,Oky,solar_installation_no,,,"Installation is very oky.
Only red phase is in use since the institution is closed.",declaration_yes,uuid:c561e133-d515-486d-abee-77dd73887eeb,-1.2793386 36.8108933 1679.6 4.833000183105469,2025-08-08T08:27:24.148Z,237,KPL19742-Muguthi
85,2025-08-08T09:05:15.463+03:00,2025-08-08T11:26:56.480+03:00,collect:clhO7Mun9wEJ6ZUG,"[36.8618439, -1.317325, 1614.800048828125]",040016113737,Kingsway,3289426.0,32894267,NAIROBI,NAIROBI SOUTH,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,2015,2015,21538765,21538765,20296818,20296818,2015,2015,21538771,21538738,,,,3P4W,1/1/,500/5,1754633505261.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No,zera_test_done_no,,,,,,71.0,71.0,73.0,73.0,83.0,83.0,Ok,m_n_clamp_currents_yes,10:19:00.000+03:00,10:19:00.000+03:00,2025-08-08,2025-08-08,2078990,2075270,1754634206198.jpg,0,0,1754634145647.jpg,171.0,182.0,166.0,177.0,1951260,1947694,127730,127576,,,238.0,238.0,238.0,71.0,73.0,83.0,0.89,Ok,solar_installation_no,,,"Installation okay inspected by Onesmus, Florence and Nashon",declaration_yes,uuid:6a6c76f2-fcf0-4637-adba-963eddb190b7,-1.317325 36.8618439 1614.800048828125 20.0,2025-08-08T08:27:01.927Z,275,KPL20048-ONESMUS
86,2025-08-08T11:01:59.954+03:00,2025-08-08T11:20:45.135+03:00,collect:fF7ubNGUySONeT0M,"[36.8820102, -1.2348642, 1680.4000244140625]",040016119329,EABL,3419300.0,34193003,NAIROBI,NAIROBI NORTH,MANUFACTURING,POLE_MOUNTED_ACCESSIBLE,21425515,21425515,21916916,21807374,21469861,21807349,21425453,21425453,20100237,21807349,,,Na,3P4W,66000/110,200/1,1754640508061.jpg,200/1,vt_ratio_66000/110,y_n_no,ct_vt_match_yes,Na,zera_test_done_yes,0.06,Passed,2.72,Passed,meter_pass_test_yes,49.5,49.5,49.4,49.4,50.2,50.2,Balanced,m_n_clamp_currents_yes,11:14:00.000+03:00,11:14:00.000+03:00,2025-08-08,2025-08-08,92082744,91330728,1754640899549.jpg,0,0,1754640921762.jpg,6120.0,6360.0,5880.0,6120.0,47139240,46759644,44943876,44571084,1.0,1.0,37932.0,37985.0,37984.0,52.1,52.3,52.1,0.96,Installation tested and found okay,solar_installation_no,,,Installation tested and no anomaly detected.,declaration_yes,uuid:147d6cdc-efc2-4a15-a250-c4828e7424dc,-1.2348642 36.8820102 1680.4000244140625 8.75,2025-08-08T08:20:46.620Z,271,KPL15735-OKWACH
87,2025-08-08T11:07:03.318+03:00,2025-08-08T11:18:41.517+03:00,collect:nssdbXMgLJDhMuaj,"[36.7978533, -1.297317, 1725.5999755859375]",040016111293,Coptic Orthodox ,2977229.0,29772296,NAIROBI,NAIROBI WEST,HOSPITAL,GROUND_MOUNTED_ELEVATED,Hx2015,Hx2015,21745579,21745579,21745553,21745553,Hx2015 ,Hx2015 ,21745575,21770051,,,N/A,3P4W,1/1/,1000/5,1754640763113.jpg,1000/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,500.0,500.0,483.0,483.0,506.0,506.0,Balanced ,m_n_clamp_currents_yes,11:15:00.000+03:00,11:15:00.000+03:00,2025-08-08,2025-08-08,21528201,21470103,1754640945238.jpg,0,0,1754640972211.jpg,454.0,458.0,443.0,448.0,12189997,12156561,9338211,9313542,0.0,0.0,231.0,230.0,230.0,523.0,600.0,588.0,0.99,Okay ,solar_installation_no,,,Installation Okay ,declaration_yes,uuid:6d8ffe62-22c7-4a36-bc0c-e124de047b2a,-1.297317 36.7978533 1725.5999755859375 110.0,2025-08-08T08:18:44.815Z,281,KPL19439-MALEL
88,2025-08-08T10:50:22.439+03:00,2025-08-08T11:15:54.300+03:00,collect:P1A1XiVEqZs5PrIc,"[36.862509, -1.3132463, 1608]",04001613087,PAPER CONVERTER LTD,530986.0,5309869,NAIROBI,NAIROBI SOUTH,MANUFACTURING,AMR_METERING,20100282,20100282,21543142,21541219,21520631,21520631,2015,2015,21543167,21541225,Not availabl,Not available,Non,3P4W,1/1/,500/5,1754640315039.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Metering ok,zera_test_done_no,,,,,,142.0,142.0,140.0,140.0,124.0,124.0,Balanced,m_n_clamp_currents_yes,11:07:00.000+03:00,11:07:00.000+03:00,2025-08-08,2025-08-08,4400318,4394906,1754640504076.jpg,249,248,1754640562305.jpg,174.0,187.0,173.0,186.0,2860923,2855987,1539398,1538918,173.0,173.0,241.0,241.0,241.0,144.0,144.0,143.0,0.954,Ok,solar_installation_yes,500,2022-01-01,Nob,declaration_yes,uuid:8d49a2eb-1cfe-435c-9543-f6f4af7cff43,-1.3132463 36.862509 1608.0 4.199999809265137,2025-08-08T08:15:55.692Z,274,KPL84512-KEEN
89,2025-08-08T11:00:23.904+03:00,2025-08-08T11:14:47.786+03:00,collect:cNwlyxgRYWEbQciq,"[36.9747502, -1.4215661, 1525.699951171875]",040016119543,AFRAHA FLOUR MILL,12683364.0,141458992,NAIROBI,MACHAKOS,FOOD_PROCESSING,GROUND_MOUNTED_ELEVATED,2021,2021,21541089,21504068,N/A,N/A,21425278/21425266,21425278/21425266,21541030,21504098,,,None,3P4W,1/1/,500/5,1754640464156.png,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None,zera_test_done_no,,,,,,42.0,42.0,41.0,41.0,40.0,40.0,Ok,m_n_clamp_currents_yes,11:09:00.000+03:00,11:09:00.000+03:00,2025-08-08,2025-08-08,1470879,1458897,1754640660429.png,0,0,1754640718732.png,214.0,225.0,181.0,199.0,802438,794305,668441,664591,3.0,2.0,228.0,228.0,228.0,42.0,41.0,40.0,0.99,Ok,solar_installation_no,,,Installation ok,declaration_yes,uuid:5fe15b8b-bf02-4655-9769-f2efa805c4a0,-1.4215661 36.9747502 1525.699951171875 36.900001525878906,2025-08-08T08:14:55.090Z,296,KPL15753-MUGO
90,2025-08-08T10:59:47.541+03:00,2025-08-08T11:14:04.902+03:00,collect:4Nk1RseRuV2BJHir,"[36.8029872, -1.2659973, 1691.199951171875]",040016110878,Simba corporation ltd ,2048376.0,20483764,NAIROBI,NAIROBI WEST,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,2015,2015,Kpl21785726,Same as b4 ,Kp20753841,Same as b4 ,2015,2015,Kpl21785714/kpl20090399/kpl21756830,Kpl21777122/171/166,,,,3P4W,1/1/,1500/5,1754640408485.jpg,1500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Ok,zera_test_done_no,,,,,,39.6,40.0,60.0,60.0,43.0,43.6,Ok,m_n_clamp_currents_yes,11:10:00.000+03:00,11:10:00.000+03:00,2025-08-08,2025-08-08,2902148,2897287,1754640675755.jpg,42,42,1754640692496.jpg,65.0,71.0,65.0,71.0,1901198,1898349,1000950,998937,,,244.0,245.0,245.0,39.0,51.0,46.0,0.99,Ok,solar_installation_no,,,Metering ok ,declaration_yes,uuid:5800aebf-6ce5-46bc-bbec-60be41b0d387,-1.2659973 36.8029872 1691.199951171875 100.0,2025-08-08T08:14:05.840Z,270,KPL16289-MWITI
91,2025-08-08T10:59:31.110+03:00,2025-08-08T11:12:15.394+03:00,collect:RL8tYUKjMINfjjtf,"[36.8096674, -1.2713241, 1676.5999755859375]",040010111017,pramukh tower,,14664224,NAIROBI,NAIROBI NORTH,RESIDENTIAL_PREMISES,AMR_METERING,20100311,20100311,201917396,201917396,None ,None ,None ,None ,None ,None ,21870521/538,21870150/118,None ,3P4W,1/1/,200/5,1754640403499.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,36.0,36.0,40.0,40.0,29.0,29.0,Okay ,m_n_clamp_currents_yes,11:08:00.000+03:00,11:08:00.000+03:00,2025-08-08,2025-08-08,612205,60976,1754640548073.jpg,24,24,1754640583521.jpg,24.0,25.0,23.0,22.0,335316,333775,276889,275986,24.0,23.0,244.0,243.0,244.0,30.0,37.0,25.0,0.96,Okay ,solar_installation_no,,,Okay ,declaration_yes,uuid:e681809b-91bd-4979-a4c4-3ceabf82a704,-1.2713241 36.8096674 1676.5999755859375 20.600000381469727,2025-08-08T08:12:16.764Z,304,KPL18500-ELIJAH NJUE
92,2025-08-08T10:18:07.492+03:00,2025-08-08T10:37:45.074+03:00,collect:cNwlyxgRYWEbQciq,"[36.9746988, -1.421603, 1525.699951171875]",040016118374,OASIS MELANIE LTD,11781572.0,129012928,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ELEVATED,2019,2019,21541047,21504009,N/A,N/A,000328/000332,000328/000332,21541045,21504095,,,N/A,3P4W,1/1/,300/5,1754638065258.png,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None,zera_test_done_no,,,,,,110.0,111.0,122.0,123.0,115.0,116.0,Well balanced ,m_n_clamp_currents_yes,10:29:00.000+03:00,10:29:00.000+03:00,2025-08-08,2025-08-08,1380761,1373285,1754638269361.png,0,0,1754638329827.png,154.0,184.0,154.0,184.0,1078506,1072328,302260,300957,34.0,32.0,229.0,228.0,229.0,121.0,117.0,120.0,0.99,Ok,solar_installation_no,,,None,declaration_yes,uuid:642bed3e-1beb-40f1-8329-ce0a654c565a,-1.421603 36.9746988 1525.699951171875 36.900001525878906,2025-08-08T07:37:54.771Z,296,KPL15753-MUGO
93,2025-08-08T10:20:38.498+03:00,2025-08-08T10:36:26.119+03:00,collect:4Nk1RseRuV2BJHir,"[36.803026, -1.2663341, 1690.6309879220337]",040016120963,Elgon management company ltd ,10868037.0,167490006,NAIROBI,NAIROBI WEST,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,A02079,Kpl21777120,Kpl21741073,Same as b4 ,None,None,16120963,Same as b4 ,Kpl21806453/3719/3776,Kpl21777136/103/kpl21803792,,,Kpl21806475 module seal,3P4W,1/1/,1000/5,1754638159839.jpg,1000/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Ok,zera_test_done_no,,,,,,139.0,139.0,129.0,128.5,135.0,135.0,Ok,m_n_clamp_currents_yes,10:32:00.000+03:00,10:32:00.000+03:00,2025-08-08,2025-08-08,482876,469522,1754638401928.jpg,0,0,1754638415942.jpg,138.0,149.0,138.0,149.0,321131,312067,161748,157455,,,255.0,257.0,257.0,140.0,144.0,126.0,0.99,Ok,solar_installation_no,,,Metering ok ,declaration_yes,uuid:02f7c8bd-0e47-4c1e-bced-11291f21cbc9,-1.2663341 36.803026 1690.6309879220337 7.385000228881836,2025-08-08T07:36:26.515Z,270,KPL16289-MWITI
94,2025-08-08T09:54:40.657+03:00,2025-08-08T10:33:31.856+03:00,collect:0I1AkdXxNeZtX2tc,"[36.860967, -1.3115288, 1615.699951171875]",040016115016,Wood manufacturers ,531968.0,5319686,NAIROBI,NAIROBI SOUTH,SERVICE,GROUND_MOUNTED_ACCESSIBLE,2015,2015,21544929,21541297,21544927,21544927,2015,2015,21544929,21541215,,,,3P4W,1/1/,200/5,1754637456526.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None,zera_test_done_no,,,,,,35.0,35.0,34.0,34.0,19.0,19.0,Poor ,m_n_clamp_currents_yes,10:24:00.000+03:00,10:24:00.000+03:00,2025-08-08,2025-08-08,235579,234806,1754637978401.jpg,8,8,1754638008305.jpg,34.0,34.0,29.0,31.0,171844,171141,63735,63664,33.0,33.0,242.0,242.0,244.0,34.0,34.0,19.0,0.91,Meter ok,solar_installation_no,,,Installation ok,declaration_yes,uuid:24e43a8f-743a-48e9-9f2d-0825f0d50764,-1.3115288 36.860967 1615.699951171875 68.4000015258789,2025-08-08T07:33:33.512Z,298,KPL52936-OTUDE
95,2025-08-08T10:21:17.522+03:00,2025-08-08T10:31:38.812+03:00,collect:nssdbXMgLJDhMuaj,"[36.7936601, -1.3053433, 1727.199951171875]",040016120660,Royal Golf Club ,36493.0,364935,NAIROBI,NAIROBI WEST,ENTERTAINMENT_JOINT,GROUND_MOUNTED_ELEVATED,A02013,A02013,16120629,16120629,N/A,N/A,16120660,16120660,21705757,21770077,,,N/A,3P4W,1/1/,200/5,1754637990317.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None,zera_test_done_no,,,,,,29.0,29.0,29.0,29.0,29.0,29.0,Balanced ,m_n_clamp_currents_yes,10:27:00.000+03:00,10:27:00.000+03:00,2025-08-08,2025-08-08,148328,144172,1754638120420.jpg,0,0,1754638140155.jpg,49.0,50.0,43.0,44.0,85893,83440,62434,60731,0.0,0.0,236.0,236.0,237.0,30.0,29.0,30.0,0.74,Poor pf,solar_installation_no,,,Installation Okay ,declaration_yes,uuid:6c63a65b-6a1b-4aad-ad3a-ac5c1b38af7c,-1.3053433 36.7936601 1727.199951171875 3.5999999046325684,2025-08-08T07:31:41.876Z,281,KPL19439-MALEL
96,2025-08-08T09:56:38.083+03:00,2025-08-08T10:08:29.203+03:00,collect:nssdbXMgLJDhMuaj,"[36.7977512, -1.3012761, 1727.0999755859375]",040016120860,Royal Golf Club,530269.0,5302690,NAIROBI,NAIROBI WEST,ENTERTAINMENT_JOINT,GROUND_MOUNTED_ELEVATED,A02405,A02405,21785175,21785175,N/A,N/A,16120860,16120860,2177101,21777129,,,N/A,3P4W,1/1/,500/5,1754636580639.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,108.0,108.0,112.0,112.0,80.0,80.0,Balanced ,m_n_clamp_currents_yes,10:04:00.000+03:00,10:04:00.000+03:00,2025-08-08,2025-08-08,584270,572351,1754636726287.jpg,0,0,1754636767834.jpg,130.0,145.0,129.0,144.0,338699,331665,245572,240685,0.0,0.0,238.0,238.0,238.0,105.0,110.0,90.0,0.98,Okay ,solar_installation_no,,,Installation Okay ,declaration_yes,uuid:00dbb0df-367c-4071-b6fd-6753daf2b393,-1.3012761 36.7977512 1727.0999755859375 52.51900100708008,2025-08-08T07:08:31.756Z,281,KPL19439-MALEL
97,2025-08-08T09:51:04.541+03:00,2025-08-08T10:01:27.184+03:00,collect:BOOsp9s0hgL4BCg1,"[38.1474566, -2.0984766, 726]",040016119733,Ikutha tvet,,116760063,NAIROBI,MAKUENI,ACADEMIC_INSTITUTIONS,POLE_MOUNTED_ACCESSIBLE,2021,2021,20334247,Kpl21539460,NA,Na,21424102..21424098,21424102...21424098,None,Kpl21539407,,,,3P4W,1/1/,200/5,1754636190838.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,3.0,3.0,1.0,1.0,0.6,0.6,Not balanced ,m_n_clamp_currents_yes,09:57:00.000+03:00,09:57:00.000+03:00,2025-08-08,2025-08-08,11279,11162,1754636310974.jpg,0,0,1754636334177.jpg,6.0,7.0,4.0,6.0,6039,5964,5240,5198,,,244.0,244.0,245.0,2.0,2.0,0.6,0.9,Okay,solar_installation_no,,,Installation okay,declaration_yes,uuid:f31d4b45-9457-4862-9851-96bcf92e8d64,-2.0984766 38.1474566 726.0 2.200000047683716,2025-08-08T07:01:29.921Z,253,KPL17162-Njaramba
98,2025-08-08T09:15:52.206+03:00,2025-08-08T09:29:00.619+03:00,collect:nssdbXMgLJDhMuaj,"[36.8026051, -1.309825, 1705.300048828125]",040016117591,Mbagathi Hospital ,3123356.0,31233562,NAIROBI,NAIROBI WEST,HOSPITAL,GROUND_MOUNTED_ELEVATED,N/A,N/A,21787852,21787852,N/A,N/A,N/A,N/A,21787892,21770028,,,0079258 Module seal,3P4W,1/1/,1/1,1754634190376.jpg,1/1,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,58.0,58.0,33.0,33.0,55.0,55.0,Balanced ,m_n_clamp_currents_yes,09:25:00.000+03:00,08:56:00.000+03:00,2025-08-08,2025-08-08,1072698,1066469,1754634385876.jpg,0,0,1754634409568.jpg,59.0,65.0,58.0,65.0,498193,495407,574505,571061,0.0,0.0,236.0,244.0,237.0,61.0,31.0,90.0,0.98,Okay ,solar_installation_no,,,Installation Okay ,declaration_yes,uuid:f728c97a-4650-455b-bac3-0d1f76505079,-1.309825 36.8026051 1705.300048828125 20.530000686645508,2025-08-08T06:29:04.376Z,281,KPL19439-MALEL
99,2025-08-08T08:46:32.643+03:00,2025-08-08T09:04:37.760+03:00,collect:nssdbXMgLJDhMuaj,"[36.8035067, -1.3079567, 1706.5]",040016117243,Kenya shell ltd,611473.0,6114734,NAIROBI,NAIROBI WEST,SERVICE,GROUND_MOUNTED_ELEVATED,Hx2016,Hx2016,21745581,21745581,21787865,21787865,Hx2016,Hx2016,21705707,21770062,,,N/A,3P4W,1/1/,200/5,1754632540087.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,55.0,55.0,62.0,62.0,60.0,60.0,Balanced ,m_n_clamp_currents_yes,08:59:00.000+03:00,08:59:00.000+03:00,2025-08-08,2025-08-08,1935800,1931619,1754632839315.jpg,0,0,1754632864273.jpg,55.0,65.0,55.0,64.0,1278131,1275271,657670,656347,0.0,0.0,246.0,245.0,243.0,49.0,62.0,83.0,0.99,Okay ,solar_installation_no,,,Installation okay ,declaration_yes,uuid:693d5598-7ed0-4f6a-9d1e-fa89be276ded,-1.3079567 36.8035067 1706.5 1.7999999523162842,2025-08-08T06:04:40.933Z,281,KPL19439-MALEL
